id,pop,geometry
87309e01bffffff,165.56842041015625,"POLYGON ((119.73391242277005 31.19857958199933, 119.73155865723089 31.209929770170493, 119.71940852664865 31.215231104533583, 119.70961162730217 31.20918157631475, 119.71196710564429 31.197829988578942, 119.72411777048828 31.192529328580065, 119.73391242277005 31.19857958199933))"
87309e01cffffff,762.0580444335938,"POLYGON ((119.70489979011361 31.231880690667143, 119.70254343117335 31.243228215871447, 119.69038621260309 31.248528334485155, 119.6805848200352 31.242480255454552, 119.68294289253755 31.23113133346589, 119.69510064400458 31.225831887245015, 119.70489979011361 31.231880690667143))"
87309e01dffffff,332.0902404785156,"POLYGON ((119.72685024619528 31.23262608727996, 119.72449560060508 31.243972214806448, 119.71234246013611 31.249273615376637, 119.70254343117335 31.243228215871447, 119.70489979011361 31.231880690667143, 119.71705346462508 31.22657996259891, 119.72685024619528 31.23262608727996))"
87309e01effffff,471.47711181640625,"POLYGON ((119.69745741921095 31.21448163100482, 119.69510064400458 31.225831887245015, 119.68294289253755 31.23113133346589, 119.67314138380223 31.22507985013112, 119.67549987240297 31.213728196610194, 119.68765815630368 31.208429423657673, 119.69745741921095 31.21448163100482))"
87309e020ffffff,178.847412109375,"POLYGON ((119.67623586711021 31.31658510355149, 119.67387644738898 31.327923140834315, 119.66170965895864 31.33322274838891, 119.65190175843908 31.32718365091569, 119.65426289319446 31.315844222021077, 119.66643021339458 31.31054528216314, 119.67623586711021 31.31658510355149))"
87309e021ffffff,171.42283630371094,"POLYGON ((119.69820239975671 31.31732201617057, 119.69584469485933 31.328658660947916, 119.68368198515537 31.333959557206366, 119.67387644738898 31.327923140834315, 119.67623586711021 31.31658510355149, 119.68839910973294 31.311284875098107, 119.69820239975671 31.31732201617057))"
87309e022ffffff,2981.22607421875,"POLYGON ((119.66879004945346 31.29920450804241, 119.66643021339458 31.31054528216314, 119.65426289319446 31.315844222021077, 119.64445487770688 31.30980171914126, 119.64681642863124 31.298459552909993, 119.65898428013719 31.29316128162088, 119.66879004945346 31.29920450804241))"
87309e023ffffff,757.1776123046875,"POLYGON ((119.69075723113608 31.299945493982303, 119.68839910973294 31.311284875098107, 119.67623586711021 31.31658510355149, 119.66643021339458 31.31054528216314, 119.66879004945346 31.29920450804241, 119.68095382453133 31.29390494826697, 119.69075723113608 31.299945493982303))"
87309e024ffffff,1711.9554443359375,"POLYGON ((119.66170965895864 31.33322274838891, 119.65934894048763 31.34455943909195, 119.64717860612548 31.349858422588387, 119.63736845911049 31.343820048616966, 119.63973089299348 31.33248196769597, 119.65190175843908 31.32718365091569, 119.66170965895864 31.33322274838891))"
87309e025ffffff,5331.69189453125,"POLYGON ((119.68368198515537 31.333959557206366, 119.68132298188705 31.345294856797235, 119.66915672569043 31.35059513117662, 119.65934894048763 31.34455943909195, 119.66170965895864 31.33322274838891, 119.67387644738898 31.327923140834315, 119.68368198515537 31.333959557206366))"
